stt,customer_id,TotalSpent,Frequency,LastPurchaseDate,Recency,Customer_Labels
,KH16601,7810,9,2023-07-23,54,VIP Customers
,KH44759,3847,4,2022-05-03,500,Lapsed Customers
,KH24490,3611,4,2022-11-24,294,Regular Customers
,KH36828,8856,9,2023-04-15,152,VIP Customers
,KH16019,3012,4,2021-11-22,662,Lapsed Customers
,KH9911,3880,4,2023-08-10,35,Regular Customers
,KH20460,8663,12,2023-06-13,93,VIP Customers
,KH5056,7344,7,2023-07-15,61,VIP Customers
,KH4893,3712,4,2023-07-02,75,Regular Customers
,KH19980,4028,6,2022-10-18,332,Regular Customers
,KH850,3142,4,2023-03-05,193,Regular Customers
,KH36713,2071,4,2023-03-13,186,Regular Customers
,KH26439,2029,4,2022-12-10,279,Regular Customers
,KH11571,4106,6,2023-03-15,184,Regular Customers
,KH40149,2850,8,2023-06-24,82,VIP Customers
,KH23606,2917,6,2023-04-02,165,Regular Customers
,KH45761,4522,5,2023-08-07,39,Regular Customers
,KH33359,5918,10,2023-06-29,77,VIP Customers
,KH2911,2134,3,2023-08-31,15,Regular Customers
,KH10599,5397,6,2023-09-02,13,VIP Customers
,KH33170,3111,4,2023-04-26,142,Regular Customers
,KH20243,7630,8,2023-06-07,100,VIP Customers
,KH49684,3009,4,2022-06-07,465,Lapsed Customers
,KH1440,5541,6,2022-07-16,426,VIP Customers
,KH48794,8650,7,2023-06-13,94,VIP Customers
,KH23550,6013,4,2023-08-31,14,Regular Customers
,KH42969,5858,8,2022-11-19,300,VIP Customers
,KH22927,5671,7,2023-09-09,6,VIP Customers
,KH25575,1650,5,2023-08-06,40,Regular Customers
,KH13496,4598,6,2023-07-22,55,VIP Customers
,KH22078,4524,5,2023-09-04,10,Regular Customers
,KH3725,3921,4,2022-08-19,392,Regular Customers
,KH9418,6138,8,2023-02-04,222,VIP Customers
,KH42388,3091,5,2022-11-07,311,Regular Customers
,KH41929,6420,6,2023-07-29,48,VIP Customers
,KH45803,6304,7,2023-09-11,3,VIP Customers
,KH35174,1852,3,2023-08-17,28,Regular Customers
,KH25343,7609,6,2022-09-06,374,VIP Customers
,KH17444,3844,5,2023-08-13,33,Regular Customers
,KH23053,4316,4,2022-11-14,305,Regular Customers
,KH44300,4749,5,2023-01-05,252,Regular Customers
,KH24009,2254,4,2022-06-15,457,Lapsed Customers
,KH7564,3386,6,2023-02-12,215,Regular Customers
,KH13079,3119,3,2023-05-27,111,Regular Customers
,KH2038,4280,6,2023-04-26,142,Regular Customers
,KH5769,592,3,2022-08-24,386,Lapsed Customers
,KH38352,4447,5,2023-04-01,166,Regular Customers
,KH41143,4838,4,2023-05-24,113,Regular Customers
,KH48979,5748,5,2023-09-06,9,VIP Customers
,KH18955,5698,8,2023-08-18,28,VIP Customers
,KH5616,7282,7,2022-11-22,296,VIP Customers
,KH21119,7393,8,2023-07-22,55,VIP Customers
,KH34242,6938,7,2023-04-06,162,VIP Customers
,KH18451,10570,8,2023-07-17,60,VIP Customers
,KH35380,2541,4,2023-04-21,147,Regular Customers
,KH38793,3776,5,2023-07-31,45,Regular Customers
,KH41224,5076,6,2023-04-22,145,VIP Customers
,KH29131,8142,8,2023-07-31,46,VIP Customers
,KH20676,3605,4,2023-02-20,207,Regular Customers
,KH47676,9805,9,2023-06-21,86,VIP Customers
,KH4731,2834,7,2023-08-04,42,Regular Customers
,KH23942,431,2,2023-07-02,74,Regular Customers
,KH2829,4308,4,2023-07-19,57,Regular Customers
,KH35393,5377,4,2022-12-20,269,Regular Customers
,KH9524,10682,9,2023-06-27,79,VIP Customers
,KH44707,2800,6,2023-07-06,71,Regular Customers
,KH24607,940,3,2023-09-05,9,Regular Customers
,KH35982,5575,7,2023-03-07,191,VIP Customers
,KH33309,9231,11,2023-08-25,20,VIP Customers
,KH18063,3946,4,2023-04-17,151,Regular Customers
,KH16627,3117,3,2023-01-25,233,Regular Customers
,KH16835,2946,3,2023-03-07,191,Regular Customers
,KH7472,2456,7,2022-11-08,310,Regular Customers
,KH4493,1306,3,2023-01-07,250,Regular Customers
,KH5410,3263,6,2023-08-22,23,Regular Customers
,KH15326,2160,4,2022-08-05,406,Regular Customers
,KH15955,3568,4,2023-05-05,133,Regular Customers
,KH25596,4434,4,2022-04-10,522,Lapsed Customers
,KH32832,2006,4,2023-06-01,106,Regular Customers
,KH34308,2904,4,2023-03-28,171,Regular Customers
,KH25866,2254,7,2023-05-19,118,Regular Customers
,KH4816,1826,4,2022-08-17,393,Regular Customers
,KH39107,5962,8,2023-07-30,46,VIP Customers
,KH17523,16445,12,2023-08-28,18,VIP Customers
,KH29414,9261,8,2023-02-01,226,VIP Customers
,KH48343,5345,9,2023-09-13,1,VIP Customers
,KH49297,2380,4,2023-09-12,3,Regular Customers
,KH34739,3700,6,2023-06-06,100,Regular Customers
,KH22155,1582,3,2022-01-03,620,Lapsed Customers
,KH24812,10564,9,2022-08-10,400,VIP Customers
,KH29280,2439,3,2022-07-10,431,Lapsed Customers
,KH18371,1952,3,2023-05-11,126,Regular Customers
,KH1385,4482,8,2023-07-24,53,VIP Customers
,KH16554,2240,5,2022-05-31,471,Lapsed Customers
,KH26271,3431,5,2023-05-04,134,Regular Customers
,KH14428,7647,8,2023-09-14,0,VIP Customers
,KH26259,2665,3,2022-03-11,553,Lapsed Customers
,KH44405,4862,5,2023-01-12,246,Regular Customers
,KH17429,1835,3,2022-04-12,521,Lapsed Customers
,KH28595,3005,5,2022-05-04,498,Lapsed Customers
,KH617,3775,3,2023-04-28,140,Regular Customers
,KH18961,3165,5,2021-06-01,836,Lapsed Customers
,KH32050,2677,5,2022-12-25,264,Regular Customers
,KH39320,6233,8,2022-11-18,301,VIP Customers
,KH24321,3404,5,2023-07-21,55,Regular Customers
,KH3365,1256,3,2022-02-11,581,Lapsed Customers
,KH23247,2326,2,2023-06-07,99,Regular Customers
,KH39859,4205,7,2023-06-27,80,VIP Customers
,KH14927,1839,3,2022-06-24,448,Lapsed Customers
,KH2342,2789,4,2023-07-12,64,Regular Customers
,KH37610,801,4,2023-03-14,184,Regular Customers
,KH3740,1845,3,2023-07-12,65,Regular Customers
,KH19578,362,2,2022-10-23,327,Regular Customers
,KH23648,6672,6,2022-12-28,261,VIP Customers
,KH23444,6699,8,2023-01-20,237,VIP Customers
,KH28554,3202,6,2023-07-06,71,Regular Customers
,KH24405,3847,6,2023-02-10,217,Regular Customers
,KH26246,8578,8,2023-05-24,114,VIP Customers
,KH19483,3702,4,2022-10-25,325,Regular Customers
,KH34692,6534,8,2023-09-09,6,VIP Customers
,KH4938,5309,6,2023-01-06,251,VIP Customers
,KH31175,4579,6,2022-10-13,336,VIP Customers
,KH17057,2968,4,2023-09-10,5,Regular Customers
,KH6826,3498,5,2022-05-04,499,Lapsed Customers
,KH49669,4119,5,2023-01-17,240,Regular Customers
,KH34036,2881,6,2023-09-10,4,Regular Customers
,KH1109,3009,7,2023-03-26,173,Regular Customers
,KH47196,2781,6,2023-07-15,61,Regular Customers
,KH25640,5284,6,2023-04-23,144,VIP Customers
,KH14058,3587,3,2023-07-18,58,Regular Customers
,KH34385,6626,7,2023-05-13,124,VIP Customers
,KH37020,2537,4,2021-08-10,765,Lapsed Customers
,KH40995,5990,6,2022-12-11,277,VIP Customers
,KH41114,3880,5,2023-03-09,190,Regular Customers
,KH32571,4983,8,2023-03-10,188,VIP Customers
,KH1218,5662,7,2023-04-20,147,VIP Customers
,KH40583,1678,4,2023-06-20,87,Regular Customers
,KH48719,6311,5,2023-04-06,161,VIP Customers
,KH41332,4699,7,2023-07-10,67,VIP Customers
,KH33576,2739,3,2022-09-23,357,Regular Customers
,KH40417,4301,6,2023-03-04,195,Regular Customers
,KH2974,2325,6,2022-10-17,333,Regular Customers
,KH48207,3201,3,2022-12-22,267,Regular Customers
,KH13946,4134,4,2022-10-07,342,Regular Customers
,KH11657,6779,6,2023-02-20,207,VIP Customers
,KH20536,3844,5,2023-08-19,26,Regular Customers
,KH8416,4585,5,2023-04-23,145,Regular Customers
,KH9559,806,3,2021-07-02,804,Lapsed Customers
,KH42854,2181,4,2022-08-06,405,Regular Customers
,KH32547,4951,6,2023-07-07,69,VIP Customers
,KH24,6418,6,2023-04-27,141,VIP Customers
,KH12955,245,1,2022-10-13,336,Regular Customers
,KH12617,4190,6,2023-01-06,251,Regular Customers
,KH21859,8490,8,2023-04-02,166,VIP Customers
,KH3535,6905,9,2023-06-19,87,VIP Customers
,KH43543,4143,5,2023-07-06,70,Regular Customers
,KH32597,4767,7,2023-04-08,159,VIP Customers
,KH31969,2515,3,2022-10-13,337,Regular Customers
,KH45008,4068,6,2022-10-10,340,Regular Customers
,KH45939,4153,5,2023-08-20,25,Regular Customers
,KH10401,6718,8,2023-05-11,126,VIP Customers
,KH28391,4480,6,2023-03-02,197,VIP Customers
,KH13716,1001,3,2022-12-09,280,Regular Customers
,KH34061,5228,7,2023-05-15,122,VIP Customers
,KH7349,7984,9,2023-07-01,76,VIP Customers
,KH20897,5127,5,2022-12-22,267,Regular Customers
,KH5125,2590,2,2020-01-22,1332,Lapsed Customers
,KH23895,2863,5,2021-11-21,663,Lapsed Customers
,KH1171,7683,7,2023-05-14,124,VIP Customers
,KH39262,4880,5,2023-08-29,17,Regular Customers
,KH32642,1942,3,2022-10-14,335,Regular Customers
,KH30202,3548,6,2022-11-11,307,Regular Customers
,KH27658,3094,7,2022-03-08,555,Lapsed Customers
,KH35450,3037,6,2023-05-15,122,Regular Customers
,KH3534,6825,10,2023-04-17,150,VIP Customers
,KH26507,2952,7,2023-07-22,55,Regular Customers
,KH44495,1558,3,2021-11-21,662,Lapsed Customers
,KH7711,6217,6,2023-04-25,142,VIP Customers
,KH3953,3227,4,2023-04-01,166,Regular Customers
,KH10612,7007,7,2023-05-24,114,VIP Customers
,KH34523,3794,5,2023-06-12,94,Regular Customers
,KH23162,4334,7,2023-01-29,229,VIP Customers
,KH28442,3688,3,2022-10-17,332,Regular Customers
,KH7565,4029,6,2022-06-18,454,Regular Customers
,KH29191,4070,6,2023-04-29,139,Regular Customers
,KH13410,5057,5,2023-05-22,116,Regular Customers
,KH38974,3911,5,2022-12-18,271,Regular Customers
,KH46406,2317,4,2023-04-03,164,Regular Customers
,KH6375,2711,2,2023-02-25,201,Regular Customers
,KH15137,3872,6,2022-05-22,480,Regular Customers
,KH12003,2486,4,2023-07-11,66,Regular Customers
,KH43367,5078,6,2022-09-12,368,VIP Customers
,KH21815,4785,4,2021-05-22,846,Lapsed Customers
,KH46417,5397,4,2022-03-24,540,Lapsed Customers
,KH7996,5059,7,2022-06-28,443,VIP Customers
,KH10367,747,2,2022-12-05,284,Regular Customers
,KH19549,4084,5,2023-05-17,120,Regular Customers
,KH35821,4093,6,2023-07-21,56,Regular Customers
,KH24704,7677,9,2023-05-05,133,VIP Customers
,KH40928,3907,7,2023-05-25,113,VIP Customers
,KH45612,2836,4,2023-08-03,42,Regular Customers
,KH11378,1380,5,2023-06-28,79,Regular Customers
,KH34876,5221,5,2023-03-31,168,Regular Customers
,KH35153,2112,3,2023-07-01,76,Regular Customers
,KH49456,3562,4,2023-06-11,96,Regular Customers
,KH48206,6732,10,2022-10-16,333,VIP Customers
,KH13499,4099,3,2023-03-08,190,Regular Customers
,KH6662,9411,11,2023-04-01,167,VIP Customers
,KH31101,6703,5,2023-01-22,235,VIP Customers
,KH36153,2313,3,2022-10-05,344,Regular Customers
,KH43879,5870,7,2023-05-29,108,VIP Customers
,KH44575,6159,6,2023-08-13,33,VIP Customers
,KH21015,2901,3,2023-05-28,109,Regular Customers
,KH10644,5477,8,2023-06-04,103,VIP Customers
,KH43345,1251,2,2021-10-26,689,Lapsed Customers
,KH34110,5013,5,2022-12-02,286,Regular Customers
,KH19400,4048,7,2023-05-28,109,VIP Customers
,KH42023,5681,5,2022-07-18,423,VIP Customers
,KH15739,2192,3,2023-08-08,38,Regular Customers
,KH5474,6081,8,2023-07-27,49,VIP Customers
,KH4433,2908,3,2023-09-02,12,Regular Customers
,KH43248,4836,7,2023-09-09,6,VIP Customers
,KH40184,2410,2,2022-12-18,270,Regular Customers
,KH43445,2536,2,2021-05-15,853,Lapsed Customers
,KH2236,1066,3,2023-01-11,246,Regular Customers
,KH15565,6608,6,2022-03-11,553,VIP Customers
,KH35230,782,2,2020-04-15,1247,Lapsed Customers
,KH49057,2519,3,2020-10-26,1053,Lapsed Customers
,KH35397,4044,3,2022-12-09,279,Regular Customers
,KH2641,4298,8,2023-06-07,100,VIP Customers
,KH33046,5403,6,2023-02-06,220,VIP Customers
,KH40036,3354,5,2023-06-04,103,Regular Customers
,KH17460,4361,6,2023-05-09,129,Regular Customers
,KH7023,2195,4,2022-10-21,328,Regular Customers
,KH6422,2767,5,2022-07-23,418,Regular Customers
,KH18303,7366,9,2023-02-11,215,VIP Customers
,KH8553,2936,3,2022-01-11,611,Lapsed Customers
,KH19893,2343,4,2023-03-14,184,Regular Customers
,KH23842,4583,6,2023-02-19,207,VIP Customers
,KH44507,4834,7,2023-06-14,92,VIP Customers
,KH13363,6350,6,2023-06-20,86,VIP Customers
,KH12890,1963,3,2023-08-30,15,Regular Customers
,KH31598,6361,6,2023-01-19,239,VIP Customers
,KH27095,2203,3,2022-02-11,581,Lapsed Customers
,KH19637,5570,8,2022-05-02,501,VIP Customers
,KH35884,1281,4,2022-03-22,541,Lapsed Customers
,KH20966,5130,4,2023-07-26,50,Regular Customers
,KH38767,7779,6,2023-08-07,39,VIP Customers
,KH22190,8400,6,2022-09-26,353,VIP Customers
,KH9107,1815,3,2023-04-11,157,Regular Customers
,KH44059,4051,5,2023-05-30,107,Regular Customers
,KH8657,1463,4,2023-06-30,76,Regular Customers
,KH32206,4386,6,2023-07-21,55,VIP Customers
,KH46684,3697,5,2023-09-02,12,Regular Customers
,KH12386,2832,6,2023-08-28,17,Regular Customers
,KH32490,1804,6,2023-05-05,133,Regular Customers
,KH44117,4379,6,2022-03-08,556,Lapsed Customers
,KH4925,3478,5,2023-03-18,181,Regular Customers
,KH10726,1216,2,2023-07-10,67,Regular Customers
,KH5641,7536,7,2023-06-04,103,VIP Customers
,KH49987,9015,9,2023-08-20,25,VIP Customers
,KH47581,8504,9,2023-09-07,8,VIP Customers
,KH12081,3911,4,2023-06-22,85,Regular Customers
,KH32638,1860,2,2022-07-13,429,Lapsed Customers
,KH32185,1577,3,2022-01-01,622,Lapsed Customers
,KH47609,2425,2,2022-10-20,329,Regular Customers
,KH19676,3626,4,2023-08-05,40,Regular Customers
,KH42523,2552,4,2022-09-05,375,Regular Customers
,KH26278,4767,6,2023-02-10,217,VIP Customers
,KH10127,1096,2,2021-08-18,758,Lapsed Customers
,KH5222,2353,5,2023-06-12,95,Regular Customers
,KH11582,3544,6,2023-04-02,166,Regular Customers
,KH4453,2140,3,2023-01-26,231,Regular Customers
,KH40311,4450,6,2023-08-11,35,VIP Customers
,KH40722,5202,6,2023-01-01,257,VIP Customers
,KH28113,4784,5,2022-01-31,591,Lapsed Customers
,KH12962,4739,8,2023-08-21,24,VIP Customers
,KH42058,3457,6,2023-08-16,30,Regular Customers
,KH34084,4606,5,2023-03-25,173,Regular Customers
,KH10838,7852,11,2023-07-09,67,VIP Customers
,KH38754,3728,5,2023-08-01,44,Regular Customers
,KH31003,1715,7,2022-05-26,477,Lapsed Customers
,KH38394,7472,7,2023-08-25,20,VIP Customers
,KH44582,4221,7,2022-09-23,356,VIP Customers
,KH29512,6622,7,2023-08-15,31,VIP Customers
,KH32132,3449,5,2023-08-05,41,Regular Customers
,KH14574,2068,3,2023-07-25,51,Regular Customers
,KH27573,5102,5,2022-10-14,335,Regular Customers
,KH20450,3937,7,2023-02-28,198,VIP Customers
,KH48841,666,2,2022-11-05,313,Regular Customers
,KH35416,694,3,2023-05-13,124,Regular Customers
,KH47498,2611,4,2023-05-02,135,Regular Customers
,KH12327,2129,5,2023-07-18,58,Regular Customers
,KH45963,5667,6,2022-12-16,273,VIP Customers
,KH19662,5867,7,2023-06-18,88,VIP Customers
,KH27188,6757,8,2023-08-18,28,VIP Customers
,KH13074,3921,6,2023-04-23,145,Regular Customers
,KH36453,6116,9,2023-04-10,157,VIP Customers
,KH15723,5473,5,2023-06-11,95,VIP Customers
,KH2260,10099,10,2023-07-18,59,VIP Customers
,KH27508,5632,7,2023-05-31,106,VIP Customers
,KH24402,2154,3,2023-08-13,32,Regular Customers
,KH49500,3513,4,2023-03-21,178,Regular Customers
,KH26407,436,3,2022-12-27,262,Regular Customers
,KH27096,3149,2,2023-09-07,8,Regular Customers
,KH25833,4737,6,2023-01-24,233,VIP Customers
,KH43440,2281,5,2023-06-22,85,Regular Customers
,KH12374,7723,8,2022-11-08,311,VIP Customers
,KH42172,4120,6,2023-08-05,41,Regular Customers
,KH11743,5325,7,2022-07-01,441,VIP Customers
,KH28303,6275,9,2023-06-10,97,VIP Customers
,KH39774,1611,3,2023-08-24,22,Regular Customers
,KH46255,2847,5,2023-08-28,17,Regular Customers
,KH27682,1578,3,2023-07-20,57,Regular Customers
,KH10627,7404,8,2022-10-19,331,VIP Customers
,KH26123,2999,8,2023-07-02,75,VIP Customers
,KH9618,6562,6,2023-05-23,114,VIP Customers
,KH47083,5020,5,2022-10-12,337,Regular Customers
,KH49129,5473,7,2023-05-22,116,VIP Customers
,KH8729,8920,9,2023-04-22,145,VIP Customers
,KH19712,2430,8,2022-11-18,301,Regular Customers
,KH36777,5798,7,2023-02-17,209,VIP Customers
,KH19825,6351,11,2023-08-08,37,VIP Customers
,KH45641,3118,5,2023-07-29,48,Regular Customers
,KH5299,1160,3,2022-09-13,366,Regular Customers
,KH31383,8187,7,2023-05-05,132,VIP Customers
,KH1339,4709,5,2023-08-17,29,Regular Customers
,KH31054,767,3,2022-01-17,606,Lapsed Customers
,KH33209,5812,6,2023-01-16,241,VIP Customers
,KH39125,4632,5,2022-12-12,277,Regular Customers
,KH5782,6282,8,2023-02-27,200,VIP Customers
,KH15363,5314,4,2023-08-05,40,Regular Customers
,KH4865,6407,6,2023-09-06,9,VIP Customers
,KH42562,319,2,2022-05-25,478,Lapsed Customers
,KH48582,2174,4,2022-08-23,387,Regular Customers
,KH16431,1651,2,2023-03-13,185,Regular Customers
,KH15050,3528,5,2023-04-05,163,Regular Customers
,KH31816,4059,6,2023-07-08,68,Regular Customers
,KH21238,1075,2,2021-06-23,813,Lapsed Customers
,KH8264,8183,7,2023-07-12,65,VIP Customers
,KH9866,2083,8,2023-09-05,10,Regular Customers
,KH25813,2635,4,2023-02-26,201,Regular Customers
,KH38910,2943,6,2023-05-06,131,Regular Customers
,KH29288,2250,4,2022-10-13,336,Regular Customers
,KH922,996,3,2023-02-19,207,Regular Customers
,KH41049,3827,5,2023-01-07,250,Regular Customers
,KH10356,5310,6,2023-04-18,150,VIP Customers
,KH36551,2863,6,2023-07-30,46,Regular Customers
,KH49308,3692,5,2023-01-11,246,Regular Customers
,KH12987,6445,6,2023-02-22,205,VIP Customers
,KH21300,5201,4,2023-02-17,209,Regular Customers
,KH19314,5934,5,2022-10-07,343,VIP Customers
,KH39677,5941,8,2023-05-11,127,VIP Customers
,KH27273,2778,4,2023-04-03,164,Regular Customers
,KH39268,6074,5,2023-01-21,237,VIP Customers
,KH39689,2663,3,2023-07-13,63,Regular Customers
,KH21171,1968,4,2023-03-10,189,Regular Customers
,KH46530,3275,3,2020-10-30,1049,Lapsed Customers
,KH46577,5380,4,2023-04-29,139,Regular Customers
,KH45654,6206,4,2023-06-10,96,Regular Customers
,KH23847,2594,4,2022-09-09,370,Regular Customers
,KH23171,2243,2,2023-03-24,175,Regular Customers
,KH10737,4091,4,2022-06-28,443,Regular Customers
,KH32876,3328,7,2022-10-12,337,Regular Customers
,KH42374,7402,4,2022-11-25,294,VIP Customers
,KH33871,3118,6,2023-05-26,112,Regular Customers
,KH10718,2760,5,2023-03-02,196,Regular Customers
,KH3704,4530,6,2022-08-24,387,Regular Customers
,KH28958,3361,6,2023-06-09,97,Regular Customers
,KH7570,4033,6,2022-12-09,280,Regular Customers
,KH8564,5056,6,2023-01-10,247,VIP Customers
,KH38290,6168,9,2023-06-09,98,VIP Customers
,KH44757,2044,4,2023-03-18,180,Regular Customers
,KH48181,6354,7,2022-09-24,355,VIP Customers
,KH47563,2426,3,2022-11-21,298,Regular Customers
,KH3260,4957,5,2023-03-19,180,Regular Customers
,KH28998,4102,6,2023-07-02,75,Regular Customers
,KH49694,3263,4,2021-10-28,687,Lapsed Customers
,KH20567,3995,6,2023-07-22,55,Regular Customers
,KH6165,4059,4,2023-07-26,51,Regular Customers
,KH1085,3275,4,2022-11-03,316,Regular Customers
,KH40644,1939,2,2021-05-21,846,Lapsed Customers
,KH27835,4133,6,2023-08-11,35,Regular Customers
,KH14917,4156,5,2023-02-27,200,Regular Customers
,KH1511,6505,5,2023-05-22,115,VIP Customers
,KH32178,8042,8,2023-06-18,89,VIP Customers
,KH1620,6667,9,2023-08-19,26,VIP Customers
,KH24719,2369,4,2021-05-30,837,Lapsed Customers
,KH30812,4133,4,2023-01-04,253,Regular Customers
,KH42576,6551,8,2023-07-14,62,VIP Customers
,KH26099,3882,3,2023-06-08,99,Regular Customers
,KH5193,1695,3,2022-06-15,457,Lapsed Customers
,KH26428,6231,7,2023-08-17,29,VIP Customers
,KH43915,3967,4,2023-01-07,250,Regular Customers
,KH21466,3533,4,2022-08-15,396,Regular Customers
,KH24419,2856,5,2023-01-20,238,Regular Customers
,KH32633,2316,6,2023-03-05,193,Regular Customers
,KH36876,2947,3,2022-08-25,386,Regular Customers
,KH12975,4931,10,2023-08-06,40,VIP Customers
,KH25369,2357,4,2023-03-27,171,Regular Customers
,KH20218,3871,8,2023-05-24,114,VIP Customers
,KH19827,3746,4,2023-02-12,215,Regular Customers
,KH36950,6047,7,2023-06-14,92,VIP Customers
,KH35679,7109,12,2023-07-27,50,VIP Customers
,KH27089,6608,8,2023-04-15,152,VIP Customers
,KH34608,3056,5,2023-03-10,188,Regular Customers
,KH26471,4644,5,2023-09-04,10,Regular Customers
,KH37133,1716,1,2022-07-24,418,Lapsed Customers
,KH31722,4034,6,2022-06-27,444,Regular Customers
,KH2772,2207,2,2022-10-01,348,Regular Customers
,KH21286,3659,6,2023-08-01,45,Regular Customers
,KH16453,4182,5,2022-10-15,334,Regular Customers
,KH47808,4422,6,2023-02-15,211,Regular Customers
,KH16470,12064,7,2023-03-29,169,VIP Customers
,KH16807,3936,5,2022-03-08,555,Lapsed Customers
,KH21604,9124,9,2023-08-03,42,VIP Customers
,KH21629,8563,9,2023-06-13,94,VIP Customers
,KH15644,1986,5,2023-08-19,27,Regular Customers
,KH24644,7781,10,2023-08-03,43,VIP Customers
,KH32750,3396,4,2023-01-17,241,Regular Customers
,KH45462,2480,3,2023-05-01,137,Regular Customers
,KH25029,3701,4,2023-06-16,90,Regular Customers
,KH32245,7067,12,2023-03-30,168,VIP Customers
,KH17029,6771,8,2023-02-07,220,VIP Customers
,KH16563,4652,5,2022-12-29,259,Regular Customers
,KH12909,5375,5,2023-06-20,86,VIP Customers
,KH13543,2716,5,2023-06-21,86,Regular Customers
,KH17047,8792,10,2023-03-14,184,VIP Customers
,KH10704,4010,5,2022-01-27,595,Lapsed Customers
,KH48174,6902,7,2023-05-08,129,VIP Customers
,KH6799,3953,6,2022-02-10,582,Lapsed Customers
,KH43483,2255,4,2022-11-30,288,Regular Customers
,KH13319,1831,4,2023-03-25,173,Regular Customers
,KH33564,1574,3,2022-07-23,419,Lapsed Customers
,KH1397,1492,3,2022-07-01,440,Lapsed Customers
,KH17304,4718,6,2022-09-11,369,VIP Customers
,KH12676,7050,6,2023-08-09,36,VIP Customers
,KH38889,7307,8,2023-04-07,160,VIP Customers
,KH22824,11059,11,2023-09-07,7,VIP Customers
,KH14347,4579,5,2023-06-25,81,Regular Customers
,KH12046,3240,2,2023-01-06,252,Regular Customers
,KH41558,3720,6,2023-01-30,227,Regular Customers
,KH43006,2849,3,2021-10-17,698,Lapsed Customers
,KH3758,3944,7,2023-08-25,21,VIP Customers
,KH24835,3501,4,2022-09-11,368,Regular Customers
,KH3591,1881,4,2021-05-30,837,Lapsed Customers
,KH46420,1773,3,2023-02-25,202,Regular Customers
,KH2469,6780,5,2023-01-25,233,VIP Customers
,KH15970,5405,6,2023-06-14,92,VIP Customers
,KH43237,4797,7,2023-06-05,101,VIP Customers
,KH30796,7098,8,2023-07-05,72,VIP Customers
,KH25107,1476,1,2021-10-08,706,Lapsed Customers
,KH33993,1202,2,2021-01-04,984,Lapsed Customers
,KH23953,4519,8,2022-11-13,305,VIP Customers
,KH17109,3173,5,2022-11-10,309,Regular Customers
,KH26779,1351,2,2021-04-25,873,Lapsed Customers
,KH15652,2028,5,2023-09-01,14,Regular Customers
,KH9646,2966,5,2023-05-29,109,Regular Customers
,KH37630,6252,5,2023-08-22,23,VIP Customers
,KH37174,4195,7,2023-07-27,49,VIP Customers
,KH47656,2431,4,2023-05-05,132,Regular Customers
,KH7295,2727,4,2023-08-18,27,Regular Customers
,KH46601,4398,5,2023-04-21,146,Regular Customers
,KH10026,3507,5,2021-06-14,822,Lapsed Customers
,KH10176,5162,8,2022-08-16,394,VIP Customers
,KH35012,7487,8,2023-01-30,228,VIP Customers
,KH39377,3680,4,2023-05-23,115,Regular Customers
,KH1188,3659,5,2023-07-27,50,Regular Customers
,KH6232,1985,4,2023-06-14,92,Regular Customers
,KH34904,6738,8,2022-10-13,337,VIP Customers
,KH2211,1822,4,2021-10-10,705,Lapsed Customers
,KH49177,6278,6,2022-09-11,369,VIP Customers
,KH36872,3830,8,2023-06-02,105,VIP Customers
,KH44973,5646,5,2021-08-31,745,Lapsed Customers
,KH17614,2700,6,2022-09-16,363,Regular Customers
,KH17530,1996,4,2022-10-17,332,Regular Customers
,KH42418,6963,9,2023-08-23,22,VIP Customers
,KH1091,3763,6,2023-06-17,90,Regular Customers
,KH5787,3640,8,2023-02-07,220,VIP Customers
,KH17300,2381,6,2023-06-27,79,Regular Customers
,KH7297,5200,6,2023-05-22,116,VIP Customers
,KH5807,3619,7,2023-02-17,209,VIP Customers
,KH15005,4356,5,2022-12-06,283,Regular Customers
,KH24400,7995,7,2022-10-30,319,VIP Customers
,KH18678,5114,7,2023-04-11,157,VIP Customers
,KH21877,3011,7,2022-05-25,478,Regular Customers
,KH5559,8238,9,2023-05-30,108,VIP Customers
,KH29548,2718,6,2023-07-30,46,Regular Customers
,KH16517,1679,3,2021-08-29,747,Lapsed Customers
,KH23507,2631,4,2022-12-17,272,Regular Customers
,KH48005,945,3,2021-07-02,805,Lapsed Customers
,KH15357,5622,8,2023-07-29,48,VIP Customers
,KH44364,11226,7,2023-08-08,37,VIP Customers
,KH25020,2287,4,2022-10-22,327,Regular Customers
,KH28974,739,4,2023-02-11,216,Regular Customers
,KH2604,3159,5,2023-08-20,26,Regular Customers
,KH46721,7267,6,2023-07-26,50,VIP Customers
,KH31852,6151,7,2023-08-28,17,VIP Customers
,KH24102,9909,8,2023-02-15,211,VIP Customers
,KH49119,1853,7,2022-09-20,359,Regular Customers
,KH43592,6494,9,2023-08-29,16,VIP Customers
,KH11064,6278,8,2023-06-06,101,VIP Customers
,KH4785,6711,11,2023-05-01,136,VIP Customers
,KH15642,516,1,2020-08-21,1120,Lapsed Customers
,KH36397,1515,3,2022-05-22,481,Lapsed Customers
,KH33088,5175,6,2023-04-10,158,VIP Customers
,KH11210,1565,3,2023-06-28,78,Regular Customers
,KH28736,3592,5,2022-04-27,505,Lapsed Customers
,KH41811,1914,3,2021-06-15,821,Lapsed Customers
,KH44990,2870,3,2022-08-07,403,Regular Customers
,KH2514,1944,5,2022-10-16,334,Regular Customers
,KH20411,4270,5,2023-04-05,163,Regular Customers
